"","SLY_SPI","SLY_SHA","SLY_SPE","SPI_SHA","SPI_SPE","SHA_SPE"
"Solyc12g044450.1.1",0.0876219024555616,0.000548445082562128,1,0.00565603727188594,0.231155826229469,0.00104270702095614
"Solyc04g071940.2.1",0.615924065842679,0.000403812608303301,0.000179332092083515,0.0314729710986173,0.0108017987577676,1
"Solyc10g078150.1.1",0.242528405420965,0.040081037720774,0.035755723659481,0.960189396365575,0.000979590251151497,0.000632480868737125
"Solyc00g212260.1.1",0.0229953188153618,1,0.00332694997797901,0.0229953188153618,0.40848227787321,0.00332694997797901
"Solyc05g014980.2.1",0.458775960767676,0.320504648942149,0.00615282415360706,0.0185381775331291,0.00181511777173092,0.236669655869222
"Solyc03g095970.2.1",1,0.0506291171197894,0.0147149557985252,0.388465094257403,0.056153600706227,1
"Solyc02g088780.2.1",0.418733381288059,0.000432851682233469,0.0452868739927994,0.172283045126273,0.00878397860068069,3.50324199630785e-05
"Solyc07g053150.2.1",0.0209586994365567,0.0962313646900433,1,1,0.019991009975064,0.106514667548867
"Solyc01g007100.2.1",1,0.05335557104425,0.321537961037705,0.00874709260458496,0.0398332913967938,1
"Solyc08g079920.1.1",1,1,0.0228233536348705,1,0.0228233536348705,0.368931915301263
"Solyc04g018110.1.1",0.0691471004864975,1,0.00884651280102217,0.418825417809145,1.15621839374327e-05,0.000121415585417865
"Solyc05g005060.2.1",0.0152533207693229,1,0.0175285194554732,0.169659208475682,1,0.095659942550558
"Solyc02g020890.2.1",1,0.00257608685538456,1,0.00204660196592567,1,0.00318471544406432
"Solyc12g056540.1.1",4.18113393973011e-06,0.00101325348873149,0.00137286371780500,0.171962981173187,0.437867551298578,1
"Solyc07g017760.1.1",0.0264182959410777,1,0.584536877614222,0.216010543009840,0.000700288682875169,0.0303418599533198
"Solyc06g034260.1.1",1,0.00493184221164403,0.000111169007544659,0.00493184221164403,0.000111169007544659,0.35879027410396
"Solyc01g094720.2.1",1,1,0.000427389051537578,0.287513080352369,0.000354505787933962,0.0908084825742697
"Solyc10g086410.2.1",0.0754518607745903,0.00182369856446649,1,0.120456129764753,0.174303066618775,0.00275263295766645
"Solyc09g090830.2.1",0.0700155496184655,3.39848895322499e-05,0.000144837798789958,1,0.19644449175135,0.80473803442317
"Solyc05g007490.2.1",1,0.162605981121004,0.0132098889478272,0.0810764273699455,0.0284591973668067,0.000314078147539660
"Solyc01g094990.2.1",0.0997423014172352,0.0396792711632631,1,0.000733721552522296,0.142192650415559,0.0225915880897787
"Solyc10g039290.1.1",0.75498809730373,2.2838924283079e-05,0.000119873336913540,8.46100224277796e-05,0.000677722175302712,0.628428661539583
"Solyc06g072770.2.1",1,1,0.0146977214187709,0.0811492019155959,0.0193444131654345,0.00151916775587718
"Solyc09g074660.2.1",1,0.00038172637062693,1,0.000475958722355258,1,0.00676286879714140
"Solyc10g052880.1.1",1,0.00638619610419117,1,0.0158407380726080,1,0.0091580371082044
"Solyc08g082860.2.1",1,0.00346663813737881,0.262439066150046,0.00962834715793479,0.234989685665591,0.00104532001632800
"Solyc06g051990.2.1",0.233075575745523,1,0.000963236874286876,0.0844480715738461,0.53826112332487,0.000145387719059762
"Solyc07g063080.2.1",0.942038920503727,0.124606721058805,1,1,0.0201350324619391,0.00102692188942305
"Solyc10g078600.1.1",1,0.546956746361954,1.37525916628629e-05,1,8.12129655601544e-06,4.57556838540571e-06
"Solyc01g007020.2.1",0.00210580627963046,0.132776875259842,1,0.579682255426646,0.00534259170386337,0.537939589991019
"Solyc02g078390.2.1",0.00381473218327485,0.0100202040928285,0.209103515974693,4.12362742239502e-05,0.665863924921234,0.000592337960768443
"Solyc02g081680.2.1",0.259242229344805,0.186921637965192,0.00488514833050497,1,0.000118705558786261,0.000127508575169178
"Solyc01g057520.2.1",0.0738106776751515,0.00150447936218123,1,0.116111702403969,1,0.0241412039992096
"Solyc11g072080.1.1",0.0328641874663315,0.00223385354946924,0.0249552543908857,1,1,1
"Solyc05g009610.1.1",1,0.00305490200765533,0.250058550683259,0.0223321667941759,0.0446797107826755,0.00352736692279415
"Solyc01g094690.2.1",1,1,0.00831383153068044,1,0.015678275712753,0.067249704862753
"Solyc05g044630.2.1",0.00160902702499056,0.0155937856361217,1,1,0.0203347994549849,0.0655926887944451
"Solyc07g063510.2.1",0.000521730409194509,0.0377322076610161,0.0418244517739161,1,7.735754327155e-05,0.00280334180659023
"Solyc09g010740.2.1",0.00795625929389956,0.00256385184756816,3.48885823463597e-05,1,0.0176248572385508,0.000280569180237184
"Solyc06g054530.2.1",1,0.00341822520982691,1,0.128301420467684,1,0.0228912985965997
"Solyc07g025140.2.1",0.0270840687138158,0.0846257257821987,0.000123943549502502,1,1,0.00300693772075747
"Solyc08g076770.2.1",0.00581030916880735,0.000293791981789736,0.0179583594645875,0.484459403598902,1,1
"Solyc11g012180.1.1",0.00604758899455213,1,1,0.0338552797853741,0.035272268757959,1
"Solyc04g076240.1.1",0.014629667709708,1,1,0.0262522369228096,0.00817883768146924,1
"Solyc05g013530.2.1",0.0925567979854731,0.000138431046896357,0.00194717867056613,0.319931920750857,1,0.068547558604252
"Solyc02g062800.2.1",0.0452177075565989,0.0498154306661119,0.00620447731421005,1,0.00121667090216514,0.00124630994279032
"Solyc05g005160.2.1",0.000953077484105325,0.00020976130104096,0.000994291064131393,1,0.00358544322751465,0.00336394390763474
"Solyc08g063080.2.1",0.0633533665388726,0.000153301038732884,5.1483237689452e-06,0.0963614782638826,0.00701589983911549,1
"Solyc01g106090.2.1",0.167643201340543,0.0049878079134679,1,1,0.267468851263174,0.0107365577685614
"Solyc07g005770.2.1",1,1,4.22872542313388e-05,1,4.11593958801511e-06,0.000651224589676863
"Solyc04g045310.2.1",1,0.000264411757465795,1.08182076549787e-06,0.000264411757465795,1.08182076549787e-06,0.00040454472279834
"Solyc08g066360.2.1",0.0109710398193519,1,0.00745822179536298,0.395005789873623,1,0.186369948573001
"Solyc09g072680.1.1",1,0.0227565755452126,0.00494296335211898,0.168174938004912,0.115476402605385,1
"Solyc02g068090.2.1",0.000375637076250758,1,1,0.00137003995401394,0.0266859378466866,1
"Solyc01g107520.2.1",1,0.534949252664017,0.00916324021670513,0.144468440852304,0.0152469776372336,0.000946126446930031
"Solyc10g079930.1.1",1,0.05335557104425,0.00086596969545955,0.308380957602382,0.000829692663518792,0.000454804330356422
"Solyc12g044240.1.1",1,1,0.00724266265266976,1,0.00326362809808927,0.00303514279387517
"Solyc08g076060.2.1",1,1,0.00368575815530194,0.714045719469435,0.000897078016473721,0.0489900432244882
"Solyc06g064610.1.1",0.0471265279831076,5.90870645663935e-05,0.0176836025638146,0.00141014483983086,1,0.0123146262572452
"Solyc11g005290.1.1",1,0.282566168366543,0.00112479189405329,1,0.0101179112688517,0.673383206958672
"Solyc02g080040.2.1",1,1,0.00879593876501418,1,0.00317598375879690,0.00225621706251289
"Solyc09g010690.2.1",1,0.000993345556668325,0.140310976432505,0.0126283389091026,1,0.0349373110386507
"Solyc10g081770.1.1",0.72671974949195,0.247486481591958,0.00469089207157642,1,0.133188795445754,0.709109948576712
"Solyc10g052490.1.1",0.217243894431489,0.0136058182627640,1,0.0937809139645838,0.317648572060582,0.00111891931959206
"Solyc02g070530.2.1",1,0.114873534551921,0.0272172878867118,0.250839050181983,0.0520795486644597,1
"Solyc01g060040.2.1",0.947652042917233,1,0.00892590667893031,1,0.000378705654566936,0.00976258759476514
"Solyc08g023270.2.1",1,1,0.00277131923933225,1,0.000462671981875416,0.000443378346474985
"Solyc06g071090.1.1",0.234456030655641,1,0.000460718634303180,0.726725371186127,0.000103607275920946,0.00326729268119952
"Solyc03g119640.2.1",0.0526908134904344,0.178626985474887,0.00575187170928192,1,0.000355502828187616,0.000510474591499466
"Solyc09g074880.2.1",0.00157274282846095,0.98817912441276,1,0.201421972902809,0.000917489251472804,0.538840982931553
"Solyc01g104530.2.1",1,0.0235431827708443,0.133507212511539,0.0794017061535124,0.148161329877402,0.00139267065588406
"Solyc02g069260.2.1",0.422327301499743,0.932412643891955,5.91275177583256e-05,1,2.22296070162361e-05,6.19444626942756e-05
"Solyc01g098610.2.1",0.0810132954746431,0.00190279854226017,1,0.196633354406306,0.195825683290383,0.0156191985581897
"Solyc05g007150.2.1",1,0.288700471578488,0.125960897900363,0.0855782864117137,0.046934721731332,1
"Solyc05g007780.2.1",0.0297170421234591,0.0340976265668513,0.00397328010348754,1,0.735324819607716,1
"Solyc06g071470.2.1",1,1,0.00413829143549885,1,0.00594792315727252,0.142632111026496
"Solyc01g006940.2.1",1,1,0.0164575665726451,0.355985087199083,0.135023516212031,0.00237077243522325
"Solyc11g016930.1.1",1,0.0110622074529494,0.00113171724418335,0.00683262178153188,0.000449952098320152,1
"Solyc10g080350.1.1",0.24562859821876,0.0436563544531711,0.099383731156139,1,0.00248907043678342,0.000489765971906256
"Solyc05g056050.2.1",1,0.0071995981807204,1,0.0161712964269432,1,0.0326167534558925
"Solyc02g091070.2.1",0.00739385023544905,0.153064825066930,0.000217972961357424,0.000435763336299284,0.00326378935134301,6.13357783395443e-05
"Solyc02g086530.2.1",0.297766350110552,0.0076332234888299,0.302617003187094,0.0685021456585574,1,0.029608270435371
"Solyc03g093240.2.1",0.165703111683045,0.0979458122235316,1.37525916628629e-05,1,6.99918537192786e-05,0.00491258376939123
"Solyc07g006230.1.1",1,0.173364148645207,0.00089194277280286,1,0.00387981289849032,0.0129719692004647
"Solyc08g068290.2.1",1,0.0235135538960057,0.0495761755840752,0.106460256097204,0.0155693735841254,0.000499834313380175
"Solyc10g083380.1.1",0.000433672935593748,0.00384907506067952,0.340798734291552,1.29024557250226e-05,1,0.0114036670879162
"Solyc11g011450.1.1",1,0.00273492407658868,0.492814870151189,0.00965635053092646,1,0.0612509249640821
"Solyc11g011180.1.1",1,1,0.0315482628284197,1,0.0326272731467998,0.0992327988841539
"Solyc09g008320.2.1",0.000316201903211205,1,1.08408017381838e-05,0.421123097318461,0.000359263345711595,0.00125099566961554
"Solyc03g098320.2.1",0.802275813669665,1,0.0070416349779998,0.196234538036682,0.000974477140582225,0.00735377910625756
"Solyc02g079230.2.1",1,1,0.0368768062097652,0.0616325618381052,0.00489622072267547,0.681594483239186
"Solyc12g013510.1.1",0.00102089941437386,0.104835307167927,0.196633354406306,0.389044489357095,1,1
"Solyc07g044930.2.1",0.0579101728632356,1,0.690660914336015,0.125916191033808,0.00129287797732804,0.0305998500508274
"Solyc06g083110.1.1",0.0095678067084382,0.318642067091509,1,0.183135864139234,0.00310705890825374,0.0696291025459217
"Solyc11g066480.1.1",0.00531029219044378,0.172416423668238,0.000603509613769428,1,0.773330823287925,0.117261674803106
"Solyc12g038160.1.1",1,0.0262062158310955,0.018463966654272,0.0097121222320863,0.005419198475028,4.5243767004608e-05
"Solyc11g007840.1.1",1,0.00613701454032968,0.793909512271636,0.0067208350190858,0.362697437720014,0.00056050479420641
"Solyc01g087960.1.1",0.00614714100230796,0.230668167953664,0.00558327316164865,1,1,1
"Solyc02g083390.2.1",0.0180860362503571,0.0917530397247362,0.00194877688502644,1,1,1
"Solyc02g027080.1.1",0.468318933458144,0.0242049781977128,1.28457262513219e-05,1,0.000389337255172837,0.000119081521838715
"Solyc02g072050.1.1",1,1,0.0571093129085409,1,0.00277739420810600,0.0200709549535226
"Solyc03g019960.2.1",1,0.00221878318827205,1,0.0743109496081509,1,0.0213538233619472
"Solyc03g007810.2.1",0.0203524040588966,0.0449570044523664,1,1,0.00145224631714910,0.00599962166541227
"Solyc11g056680.1.1",0.0151826889387223,8.48689274322001e-05,0.0044281606796573,0.000575729345024306,0.000151661989826043,1.57174640953731e-05
"Solyc08g076440.2.1",0.15479934792684,0.006479571808002,0.144986603475967,1,0.00846249574118223,0.000472030513045863
"Solyc03g121300.2.1",7.53983839167156e-05,4.89883891712021e-06,0.000194234868811795,0.00257061649355636,1,0.00416306923635059
"Solyc03g112230.2.1",1,0.0107959783184920,0.000217056867576012,0.0343476659436057,0.000405089421303839,0.0549559909430828
"Solyc08g079020.2.1",1,0.0136491623717147,1,0.0491528582094167,1,0.0203818671966319
"Solyc11g072260.1.1",0.00408071277154956,1,0.0318199885469855,0.00761398130082553,4.81572623143398e-05,0.0318722393994547
"Solyc03g031990.2.1",0.681079552834522,8.85479859736966e-07,0.00961634927658523,1.08918027554761e-06,0.13658496127622,4.23060621251849e-06
"Solyc10g078490.1.1",0.217486250644994,0.395366475726702,0.014183636025177,1,0.00123355587431982,0.00071217926925072
"Solyc01g005100.2.1",0.0124435038351868,0.225648393437671,1,0.476197592232343,0.000916308504290591,0.00998518834493952
"Solyc09g075690.1.1",0.000103382993451549,1,2.02069248972955e-06,0.000103382993451549,8.00126284233472e-05,2.02069248972955e-06
"Solyc11g017010.1.1",1,0.47009659215783,0.00920619444342777,1,0.007153815275704,0.00235173695533419
"Solyc12g094720.1.1",0.0010625563161434,0.00134212960575233,0.474766092925992,1,0.00980877881598003,0.0150175723784315
"Solyc04g050170.2.1",0.0204687633107963,5.22401376035229e-05,0.00410301155087735,0.0151303527456255,1,0.00976796565409013
"Solyc12g036300.1.1",1,0.00204833377036225,1,0.00223363900584131,1,0.00467071682334249
"Solyc01g057900.2.1",1,0.244751415576293,0.001599794338869,1,0.0170435322253767,0.123732158419842
"Solyc06g071290.2.1",2.68971203076784e-06,1,3.94208738570573e-09,0.00346943639564947,6.26502776899617e-05,3.01429320714839e-05
"Solyc08g080900.2.1",1,0.000111365065364980,1,0.000358127830352997,1,0.000624744588385351
"Solyc02g089720.1.1",1,0.554064943509478,0.000691349758358052,1,0.0139739880762338,0.389896734385815
"Solyc02g089690.2.1",0.0422879297171304,0.0395104233516634,5.45604308500652e-05,1,0.00151052474433656,0.0512384862787465
"Solyc01g095520.2.1",0.937960585604824,0.0676823829406932,0.0264216312140366,0.740951192389155,0.000233369810019870,3.62525784333372e-05
"Solyc02g088320.2.1",1,1,0.00736872997422631,1,0.00374141808723747,0.198186287292294
"Solyc06g073290.1.1",1,1,0.0751235827103939,0.122636145698987,1,0.00850138014293095
"Solyc01g097870.2.1",0.0993696851311661,0.304063108373449,0.0644698287791338,1,0.000287606807498518,0.00302845000014751
"Solyc03g034200.2.1",1,1,7.53479193357805e-09,0.201399216112310,5.36062887961687e-09,9.67175896019747e-09
"Solyc08g075160.2.1",0.0043205278385463,0.00173653907975335,0.000974477140582225,0.277197755785985,2.97621344682837e-05,0.000115252536716131
"Solyc01g104130.2.1",0.0186695249781882,0.0661715986144907,1,0.00122475151300911,0.0322622820384318,0.686965524762616
"Solyc03g078300.1.1",1,7.23915087376862e-08,0.0271360220871382,3.3746087255376e-07,0.149364215443796,4.25293429383827e-05
"Solyc12g040640.1.1",1,2.65181322504882e-06,7.04489202909787e-06,3.33697181526653e-06,8.57165356748481e-06,0.725894983587494
"Solyc02g068730.2.1",0.0256389043405551,0.202070971884450,0.0282504294712430,1,0.000591652582973512,0.00160263233893733
"Solyc02g068530.2.1",1,0.405154950789827,0.000162616594869936,1,0.00266631699262715,0.326849099103386
"Solyc01g094520.2.1",0.228293428650788,0.000897078016473721,1,0.513120361354367,0.531736567277727,0.00529498541345549
"Solyc11g065670.1.1",0.00398544517379209,0.000264411757465795,1,1,0.00498640776616912,0.000460044103041479
"Solyc08g065350.2.1",1,0.00695757472809618,0.00179717410288448,0.0275266481488278,0.0129105178106234,1
"Solyc01g008110.2.1",1,1,0.000441150291981615,1,0.000423731839733329,0.000871867957789111
"Solyc08g081070.2.1",1,1,0.000172686949741665,1,0.00118508915596135,0.00219025652165677
"Solyc10g081560.1.1",0.000349193290350480,1,0.00227485007385345,0.0149119630703383,0.058612135392634,0.0600328206763126
"Solyc07g005930.2.1",0.0170948000370231,0.000852167464952105,1,0.197686724393881,0.02031879603481,0.000571458387007934
"Solyc09g082720.2.1",0.00864947620024063,0.0830219719497711,1,1,0.00864947620024063,0.0830219719497711
"Solyc11g064920.1.1",1,1,0.000489227894797581,1,0.000504584732697302,0.0819467306157214
"Solyc03g121260.2.1",0.00729406296509986,1,0.0385043461539696,0.00153380319854343,4.77512460086259e-05,1
"Solyc11g007010.1.1",0.585510769150076,0.902541985071783,0.0273538028503185,1,0.000359764804842677,0.00176094218763491
"Solyc10g006540.2.1",1,1,0.0188069704017992,1,0.00060694719137017,0.0111202640195321
"Solyc02g079170.2.1",1,0.735410179369177,0.195372367845608,0.796829311684658,0.349834479386555,0.0272794943921933
"Solyc06g062580.2.1",0.0136569944941313,0.0091039284526458,0.000548349312036642,1,0.0979310317823652,0.147117650770999
"Solyc09g072650.2.1",1,0.900979100983218,0.361966107994770,1,0.0223519807741592,0.000621533909641286
"Solyc04g077220.2.1",1,0.638903896797048,0.0709756176014173,0.0528695974169231,0.0181455190231369,0.661828739574175
"Solyc09g090470.2.1",0.0195380154883061,1,0.136973828909075,0.212870471465282,0.00351225245401518,0.570778341510163
"Solyc03g113820.1.1",1,0.462180745673267,0.0255932543109942,0.399528111350075,0.0302492018015189,1
"Solyc09g009990.2.1",0.0601448030819871,0.0757273383794112,3.17646329540672e-05,1,6.89226781774472e-05,0.00113362200701272
"Solyc03g078710.1.1",1,0.417195422238932,0.000176667929972987,1,0.0773710991514426,0.0350396146621458
"Solyc05g055230.1.1",0.86993257287134,0.391871871073933,0.195982538030012,1,0.00586046086291494,0.00784693409245391
"Solyc11g069600.1.1",0.000468556195110804,0.00308021868326045,1,1,0.290176745083456,0.228219556274689
"Solyc10g009110.1.1",0.128517380470132,0.00372687235146344,1,0.669098972425038,0.484913645658773,0.0246271539086103
"Solyc01g098240.1.1",0.54256119683802,2.99825322534767e-05,1,0.000314721078252452,1,9.90603026535964e-05
"Solyc06g036640.2.1",0.466303029991706,0.00237077243522325,0.848638477367055,0.0129675111205945,1,0.178839468088168
"Solyc07g065890.2.1",1,1,0.00771003496010771,0.99705761506253,0.0083868771704284,0.657609498129492
"Solyc03g114720.2.1",0.0194199531890963,0.00298814400536812,0.0322298414938833,1,1,1
"Solyc09g011750.2.1",0.000431786151111406,0.0164126686309542,0.104963455672407,1,1,1
"Solyc10g080980.1.1",1,1,0.0437020598407142,1,0.196358512601026,0.143102449142460
