"","spe"
"Solyc03g116880.2.1",1
"Solyc10g009550.2.1",1
"Solyc01g098140.2.1",1
"Solyc11g043200.1.1",0.168956109228635
"Solyc10g079300.1.1",1.01005165097110e-05
"Solyc11g011860.1.1",1
"Solyc09g009780.2.1",0.371328856603159
"Solyc02g083640.2.1",0.0869607417327197
"Solyc11g011650.1.1",5.16144561051555e-05
"Solyc03g119160.2.1",1
"Solyc03g111180.2.1",1.79786944527413e-05
"Solyc12g095750.1.1",0.673062818700943
"Solyc10g045600.1.1",0.00298976667646533
"Solyc01g100190.2.1",0.00298696563796579
"Solyc10g006900.2.1",5.29350301027979e-09
"Solyc06g065680.2.1",1
"Solyc06g009050.2.1",0.163334111001805
"Solyc11g005170.1.1",9.46370797043821e-05
"Solyc10g008580.1.1",0.477383451766162
"Solyc03g058950.2.1",1.32318849176515e-09
"Solyc01g088600.2.1",4.15582994805598e-07
"Solyc02g085450.1.1",1
"Solyc02g021550.2.1",1
"Solyc02g069830.2.1",5.52878926307177e-07
"Solyc07g043680.2.1",0.00313899820896826
"Solyc11g072160.1.1",1
"Solyc07g017500.2.1",0.0203908090628792
"Solyc06g051120.2.1",1
"Solyc06g005330.2.1",0.759503813848665
"Solyc06g074150.2.1",0.651330925091987
"Solyc03g007760.2.1",1.19438615953830e-07
"Solyc06g054540.2.1",1
"Solyc01g096300.2.1",0.287472743066288
"Solyc09g007530.2.1",0.00732158517293534
"Solyc11g013480.1.1",1
"Solyc08g074640.1.1",1.36025461011830e-06
"Solyc08g008070.1.1",0.160087764606925
"Solyc12g098130.1.1",5.89376081096655e-05
"Solyc07g063190.2.1",1
"Solyc11g020160.1.1",0.0008621380248315
"Solyc01g094820.2.1",0.00295396719634956
"Solyc01g068620.2.1",5.83568896557155e-05
"Solyc03g034230.2.1",0.0947640546627126
"Solyc06g009790.2.1",2.78264159627705e-14
"Solyc12g007110.1.1",0.178574350880789
"Solyc02g068480.2.1",0.216807130977231
"Solyc12g095800.1.1",0.0993856167516523
"Solyc03g114460.2.1",2.50148598205688e-05
"Solyc04g082460.2.1",0.00194059173653961
"Solyc01g106590.2.1",1
"Solyc07g041010.2.1",0.548394670816117
"Solyc05g053940.2.1",0.00742587984881045
"Solyc07g063150.2.1",1
"Solyc07g062950.2.1",0.000506784642923328
"Solyc01g097810.2.1",0.000658954245939746
"Solyc12g056560.1.1",0.000341248886620204
"Solyc07g052480.2.1",9.4342887943953e-05
"Solyc06g074180.1.1",0.00689772105617123
"Solyc01g057200.2.1",2.86408107073184e-07
"Solyc12g018990.1.1",1
"Solyc03g123370.2.1",2.03215041074458e-09
"Solyc02g061960.2.1",0.568902367401272
"Solyc03g025430.1.1",3.10167672131027e-08
"Solyc11g070050.1.1",0.000173809060511767
"Solyc04g081480.1.1",0.271876124307837
"Solyc10g044670.1.1",8.56047743179262e-07
"Solyc08g076320.2.1",0.435875135001317
"Solyc11g069590.1.1",1.90549313929340e-06
"Solyc03g007860.1.1",1
"Solyc02g021020.2.1",0.0185104142575775
"Solyc02g024050.2.1",7.17322326248462e-11
"Solyc05g012130.2.1",0.160699574269953
"Solyc09g061280.2.1",1
"Solyc03g078570.2.1",8.6972044952837e-13
"Solyc01g080910.2.1",0.000154709703180616
"Solyc11g009020.1.1",0.000176731091119812
"Solyc08g013880.2.1",0.379718999249452
"Solyc03g006840.2.1",2.44330920728428e-05
"Solyc11g062440.1.1",3.11990726436776e-08
"Solyc05g012540.2.1",1
"Solyc08g016670.2.1",0.000200229024662566
"Solyc02g079050.2.1",0.000667814473020845
"Solyc05g055600.2.1",1
"Solyc07g039190.2.1",0.0041533213901462
"Solyc06g069580.2.1",0.131083655248432
"Solyc08g007000.2.1",1
"Solyc01g009900.2.1",1
"Solyc08g075250.1.1",1
"Solyc02g079920.2.1",1
"Solyc02g078460.2.1",5.81014716067948e-05
"Solyc01g088700.2.1",5.17821445673203e-05
"Solyc11g067210.1.1",0.807568852147462
"Solyc08g077150.2.1",1
"Solyc01g068490.2.1",0.000221445693083884
"Solyc06g073120.2.1",1
"Solyc02g081150.1.1",1
"Solyc02g071330.2.1",0.0319440798086164
"Solyc01g010040.2.1",0.00130001443356792
"Solyc03g080180.2.1",0.000116258117399765
"Solyc09g007440.2.1",0.0049811306472246
"Solyc07g038100.2.1",7.29003563654764e-07
"Solyc02g080410.2.1",1
"Solyc04g005560.2.1",0.427634295341621
"Solyc10g086620.1.1",0.0535319646575158
"Solyc10g007350.2.1",0.0101445384827731
"Solyc03g121870.2.1",0.524109251357797
"Solyc11g068520.1.1",0.000103921030782374
"Solyc06g007540.2.1",0.00831359297315665
"Solyc10g074980.1.1",2.11751747707754e-06
"Solyc03g098110.2.1",3.7213243628922e-08
"Solyc03g005460.2.1",0.0786180669812702
"Solyc07g017700.1.1",1.61472577891516e-08
"Solyc05g055940.2.1",9.0075698395111e-06
"Solyc11g044870.1.1",0.0149914253607194
"Solyc09g065030.2.1",0.000246543013209191
"Solyc01g109590.2.1",0.00322054067459835
"Solyc05g052170.2.1",0.803776700149227
"Solyc03g115750.1.1",1
"Solyc04g015150.2.1",1
"Solyc04g012140.1.1",0.917296172366142
"Solyc08g066770.2.1",4.27632664445713e-05
"Solyc09g010540.2.1",0.305608411507329
"Solyc01g011410.1.1",1
"Solyc01g100630.1.1",1
"Solyc00g195360.1.1",1
"Solyc06g076280.1.1",0.0020697743663887
"Solyc10g044510.1.1",1
"Solyc12g007150.1.1",0.080510101163209
"Solyc06g075480.2.1",9.4066329724641e-09
"Solyc05g050540.2.1",0.00133694663467445
"Solyc11g044340.1.1",1
"Solyc04g056290.2.1",0.013057024180358
"Solyc03g120040.2.1",0.0810959138356813
"Solyc03g095960.1.1",0.65575629479459
"Solyc02g080530.2.1",8.82789683917787e-10
"Solyc02g078470.2.1",1
"Solyc06g051310.2.1",0.778726700112929
"Solyc01g081020.1.1",0.000335139113144412
"Solyc07g043330.1.1",1
"Solyc11g062300.1.1",1
"Solyc05g046380.1.1",1
"Solyc01g110680.2.1",0.00122098920448506
"Solyc12g008630.1.1",8.30870533860831e-06
"Solyc03g044660.2.1",8.68527421750156e-05
"Solyc09g007540.2.1",0.000306076098037468
"Solyc12g005300.1.1",2.88660074278888e-06
"Solyc03g013630.2.1",0.00123634100543975
"Solyc01g094180.2.1",0.000306814667899707
"Solyc12g098980.1.1",1
"Solyc07g005040.2.1",1
"Solyc05g048770.2.1",0.000210188897191868
"Solyc11g067170.1.1",0.00588677518718
"Solyc03g007340.2.1",0.510947637095702
"Solyc08g066810.2.1",1
"Solyc04g079560.2.1",0.0081625859586011
"Solyc02g087930.2.1",0.000183181662419597
"Solyc08g082700.2.1",1
"Solyc03g096990.2.1",0.000327681298914975
"Solyc12g039170.1.1",1
"Solyc04g080770.2.1",1
"Solyc03g025830.2.1",0.00199464530467877
"Solyc11g062360.1.1",1
"Solyc08g082960.2.1",0.765500765505121
"Solyc03g005450.2.1",0.0124049897680535
"Solyc02g069630.2.1",0.0220459952310307
"Solyc04g045600.2.1",4.63210359621659e-08
"Solyc01g099700.2.1",0.00351404916491318
"Solyc04g005690.2.1",1
"Solyc03g112900.2.1",0.379099100342228
"Solyc05g015800.2.1",0.000210822482482435
"Solyc03g124000.1.1",0.00595690623187308
"Solyc08g081400.2.1",0.403852382345029
"Solyc06g054090.1.1",0.862328361017853
"Solyc11g012840.1.1",1.03758353159745e-07
"Solyc06g007200.2.1",6.60876602271937e-09
"Solyc02g077050.2.1",0.000105847204849408
"Solyc03g118250.2.1",0.6358607204259
"Solyc08g007750.2.1",0.199840564579230
"Solyc03g118780.2.1",0.820949201489727
"Solyc07g063300.2.1",1
"Solyc02g080970.2.1",1
"Solyc03g120710.2.1",0.812875662641273
"Solyc11g070110.1.1",0.00741209415867434
"Solyc06g076780.2.1",0.210153958836102
"Solyc06g054400.2.1",4.80228716807672e-08
"Solyc10g076870.1.1",1
"Solyc04g079410.2.1",0.220285868244820
"Solyc04g080480.1.1",1
"Solyc01g107940.2.1",4.07871987944253e-05
"Solyc11g065930.1.1",2.33519316028748e-11
"Solyc09g007250.2.1",0.00540179025024823
"Solyc02g082450.2.1",1.90088853995619e-06
"Solyc05g052270.1.1",0.436588826014572
"Solyc10g009220.2.1",1
"Solyc06g011380.2.1",0.00170647116800523
"Solyc11g064880.1.1",1
"Solyc12g005700.1.1",1
"Solyc05g050390.2.1",0.000191027371540731
"Solyc11g068870.1.1",0.00432847325702115
"Solyc05g008180.2.1",3.09549382672671e-06
"Solyc02g069750.1.1",1
"Solyc08g074970.1.1",1.77644669733018e-05
"Solyc06g005490.2.1",4.26605648083278e-05
"Solyc05g010400.2.1",0.00108206967921634
"Solyc10g005680.1.1",0.00967174013109815
"Solyc12g096950.1.1",0.127979568274919
"Solyc10g006580.2.1",1
"Solyc03g033680.1.1",1
"Solyc06g062920.2.1",1
"Solyc03g032090.1.1",0.00541947347776823
"Solyc04g007260.2.1",0.000176731091119812
"Solyc03g007770.2.1",1
"Solyc10g084680.1.1",0.0155716924625340
"Solyc08g005350.2.1",0.122767557228898
"Solyc03g033640.2.1",1
"Solyc00g277510.1.1",1
"Solyc05g009520.1.1",0.00130525522301919
"Solyc10g084850.1.1",0.000581988891287954
"Solyc08g007530.2.1",1
"Solyc05g008760.2.1",1
"Solyc03g117930.2.1",0.0216130189131759
"Solyc11g066610.1.1",0.826528889700749
"Solyc01g111440.2.1",4.41940116025815e-08
"Solyc02g085880.1.1",1.17451818518768e-05
"Solyc01g028870.2.1",1
"Solyc12g088420.1.1",0.173236611581743
"Solyc01g102960.2.1",0.129199233957988
"Solyc01g010270.2.1",0.0193031193403267
"Solyc10g083330.1.1",0.0233332243447008
"Solyc11g045000.1.1",0.00155797777259139
"Solyc07g032710.2.1",1
"Solyc11g039980.1.1",1
"Solyc01g095500.2.1",1
"Solyc11g006410.1.1",0.0152859970520731
"Solyc02g091540.2.1",0.0298198043820569
"Solyc01g107320.2.1",0.0109312900079568
"Solyc06g066500.1.1",0.000377203700893976
"Solyc02g081010.1.1",0.139575793903408
"Solyc09g064810.2.1",1
"Solyc03g098630.2.1",0.0146952331806134
"Solyc02g089860.1.1",0.118976921713983
"Solyc02g070000.2.1",1
"Solyc01g103140.2.1",2.38562853367303e-09
"Solyc01g103760.2.1",0.000466848800105349
"Solyc05g050590.2.1",5.70863696979431e-12
"Solyc10g007060.2.1",1
"Solyc07g065210.2.1",0.00199579315846763
"Solyc12g007030.1.1",0.0273968329175536
"Solyc10g052710.1.1",5.52627801113809e-09
"Solyc12g014350.1.1",7.1524440838186e-07
"Solyc02g093430.2.1",0.132175958348768
"Solyc11g030730.1.1",0.508610231030737
"Solyc09g075320.1.1",0.0304429217642251
"Solyc10g079440.1.1",2.23322071553112e-05
"Solyc05g006630.2.1",6.19883165872757e-05
"Solyc08g041740.1.1",0.000285933111923567
"Solyc07g049480.2.1",0.000690112535655989
"Solyc01g057020.2.1",1
"Solyc03g113100.2.1",3.96016217776950e-05
"Solyc10g012370.2.1",2.19718835528604e-09
"Solyc04g063240.2.1",8.23671475327936e-06
"Solyc11g066840.1.1",0.00613951749252265
"Solyc04g077680.2.1",2.88095046840611e-06
"Solyc12g017560.1.1",0.563601392926867
"Solyc09g098360.2.1",0.367759700028806
"Solyc03g097390.2.1",0.245521589506263
"Solyc07g005190.2.1",1
"Solyc12g096070.1.1",1
"Solyc09g063030.2.1",0.0322372427052197
"Solyc02g081940.2.1",0.00485262091068378
"Solyc09g005910.2.1",0.0215147330615839
"Solyc03g116270.2.1",3.6298246248951e-08
"Solyc06g036420.1.1",0.0708827263777435
"Solyc09g091750.2.1",0.152313296606568
"Solyc07g054440.2.1",0.00251747558666943
"Solyc12g006570.1.1",0.345407977243089
"Solyc05g012680.2.1",0.762813288943948
"Solyc07g005710.2.1",0.00604470061321492
"Solyc02g065610.2.1",0.364979220930223
"Solyc10g085710.1.1",0.000657584024545698
"Solyc07g025170.2.1",0.000184411986073256
"Solyc11g012120.1.1",3.03055842522547e-09
"Solyc03g006260.2.1",5.60412991935782e-08
"Solyc06g066820.2.1",0.132439520409275
"Solyc03g025710.2.1",0.437133277023604
"Solyc12g055980.1.1",0.000267791672511785
"Solyc10g005630.2.1",1
"Solyc03g123920.2.1",0.0020848336022075
"Solyc01g111640.2.1",0.000292119004221931
"Solyc05g017990.2.1",1.70509686950839e-06
"Solyc01g102530.2.1",0.000265041046366121
"Solyc04g053000.1.1",0.0159675726196013
"Solyc03g111400.1.1",0.0483902963489385
"Solyc02g080660.2.1",1
"Solyc05g007900.2.1",0.443252543092416
"Solyc10g008980.2.1",2.34217020737362e-08
"Solyc06g066570.2.1",5.6218304538882e-08
"Solyc04g080810.2.1",0.844578612386934
"Solyc08g028950.1.1",1
"Solyc01g006210.2.1",0.0464299478394736
"Solyc12g009500.1.1",0.00166642980799737
"Solyc10g018530.1.1",1
"Solyc11g006770.1.1",0.945439207981211
"Solyc09g007500.2.1",1
"Solyc07g066370.2.1",0.00140992247677592
"Solyc11g030710.1.1",0.0189299958508422
"Solyc08g023650.2.1",1
"Solyc02g032530.2.1",1.44440978271821e-05
"Solyc01g102380.2.1",1
"Solyc10g007310.1.1",0.0213963481642448
"Solyc00g021630.1.1",1
"Solyc09g075150.2.1",1.13374923663857e-06
"Solyc09g065390.1.1",1
"Solyc10g054080.1.1",0.174382045980324
"Solyc06g068800.2.1",0.0102831477612499
"Solyc04g078390.1.1",1
"Solyc08g076310.2.1",0.077953321419216
"Solyc06g075790.2.1",0.00173803050977672
"Solyc05g018230.2.1",0.826258536710253
"Solyc01g009860.2.1",0.00268666606588363
"Solyc12g044720.1.1",0.785731576669573
"Solyc11g006690.1.1",0.0131973611844952
"Solyc10g083780.1.1",1
"Solyc02g091410.2.1",1
"Solyc03g064010.2.1",1.74041952006716e-05
"Solyc03g094080.2.1",1
"Solyc05g010770.2.1",1
"Solyc03g115590.2.1",1.14409812800384e-06
"Solyc04g008280.2.1",0.433194366484669
"Solyc11g061760.1.1",0.00316849995340782
"Solyc01g095000.2.1",0.0119517294438200
"Solyc08g081200.2.1",0.0121576126397812
"Solyc02g072320.1.1",0.600900442273110
"Solyc03g031560.2.1",1.43114650341399e-06
"Solyc02g092270.2.1",0.0170113610792339
"Solyc01g088650.2.1",0.00123108521858666
"Solyc12g056580.1.1",8.85950843358188e-10
"Solyc01g098730.2.1",0.831476681687596
"Solyc01g111770.2.1",0.247294658899307
"Solyc11g011570.1.1",8.62194302986011e-08
"Solyc02g079390.2.1",1
"Solyc02g077010.1.1",0.0104279341813263
"Solyc03g025980.2.1",1
"Solyc04g080490.2.1",1
"Solyc12g042460.1.1",0.031690790318256
"Solyc07g008150.2.1",1
"Solyc04g014210.2.1",7.31324615449573e-07
"Solyc12g014190.1.1",0.642322554274124
"Solyc11g005800.1.1",0.339075618819875
"Solyc07g016210.1.1",0.000763136189832865
"Solyc01g100900.2.1",0.00183202320108501
"Solyc01g098230.2.1",0.00164829867197310
"Solyc01g080650.2.1",1
"Solyc03g117500.1.1",1
"Solyc04g005450.2.1",6.19557133149315e-05
"Solyc10g081530.1.1",0.830720850630416
"Solyc09g091740.2.1",0.00213563114506527
"Solyc10g078770.1.1",1
"Solyc07g017770.2.1",0.926882283996536
"Solyc02g087250.2.1",6.70117501134763e-08
"Solyc05g006690.2.1",1
"Solyc11g072940.1.1",1
"Solyc07g042240.1.1",0.741099335829015
"Solyc04g025200.2.1",0.290604145488589
"Solyc01g100080.2.1",1
"Solyc03g082900.2.1",1
"Solyc09g098590.2.1",2.53302231618851e-06
"Solyc06g050230.2.1",0.580358223377342
"Solyc01g109650.2.1",0.00172083695353658
"Solyc11g065630.1.1",1
"Solyc05g005800.2.1",7.31238695583105e-08
"Solyc06g071700.1.1",1
"Solyc06g069410.2.1",0.269120718176189
"Solyc04g014550.2.1",1
"Solyc12g010900.1.1",0.00895075794440619
"Solyc01g056850.2.1",1.37660066543526e-05
"Solyc11g062200.1.1",1.24886243186022e-10
"Solyc06g072870.1.1",7.22400173606678e-05
"Solyc08g082080.2.1",0.000178978775517854
"Solyc04g047720.2.1",0.152884994863976
"Solyc02g093190.2.1",7.60130857016179e-07
"Solyc11g012090.1.1",1
"Solyc07g065480.2.1",0.316710252988826
"Solyc08g080860.2.1",0.000246555371770926
"Solyc09g015660.2.1",1
"Solyc12g097030.1.1",0.000724902602947307
"Solyc12g014290.1.1",0.381318329040014
"Solyc01g095140.2.1",0.00250067461745714
"Solyc05g007250.2.1",0.00471682643651905
"Solyc06g065400.2.1",0.0304429217642251
"Solyc12g008680.1.1",0.0845171426216553
"Solyc05g009030.2.1",0.205287367335637
"Solyc01g058260.2.1",4.87645326512529e-06
"Solyc08g007630.1.1",0.0154358742528277
"Solyc03g063210.2.1",0.363460696872184
"Solyc03g111360.2.1",1
"Solyc06g008580.2.1",0.00294178799466456
"Solyc05g052040.1.1",0.0649354276459108
"Solyc06g072710.2.1",0.000112540848885767
"Solyc05g048760.2.1",1
"Solyc03g006100.2.1",2.62637386866608e-12
"Solyc05g009380.2.1",1
"Solyc12g099600.1.1",1.14409812800384e-06
"Solyc01g008980.2.1",1
"Solyc02g086740.1.1",0.00222076190932501
"Solyc01g107340.2.1",1
"Solyc12g007000.1.1",0.0178706823391745
"Solyc12g009370.1.1",0.388981718831855
"Solyc09g098230.2.1",0.000298836439027203
"Solyc03g123850.2.1",1
"Solyc09g009410.2.1",1
"Solyc04g081030.2.1",3.36823422828207e-09
"Solyc04g078890.2.1",1
"Solyc02g091930.2.1",0.000348344810326057
"Solyc05g012090.2.1",0.0504039933495857
"Solyc02g062570.2.1",0.00903006085605905
"Solyc10g008450.1.1",0.000395795068424191
"Solyc09g007520.2.1",1
"Solyc03g006420.2.1",0.014093886852212
"Solyc12g056980.1.1",0.0085358939083865
"Solyc03g115660.2.1",0.00194629879553080
"Solyc07g015970.1.1",1
"Solyc08g006070.2.1",7.73504594638703e-05
"Solyc08g078690.2.1",1
"Solyc08g029230.2.1",1
"Solyc07g047820.1.1",1
"Solyc06g063330.2.1",0.134669047978818
"Solyc12g006970.1.1",1
"Solyc12g011100.1.1",0.261855307119020
"Solyc01g102940.2.1",0.308095676462334
"Solyc04g016260.2.1",2.25899961132741e-11
"Solyc08g067750.1.1",1
"Solyc11g006670.1.1",1
"Solyc09g082920.1.1",5.01903930076863e-08
"Solyc09g059020.2.1",1.44112431783747e-13
"Solyc06g036590.1.1",0.300554881523353
"Solyc09g061860.2.1",4.13848318140564e-05
"Solyc03g063280.2.1",0.00338751024485150
"Solyc12g027550.1.1",1
"Solyc01g109900.2.1",0.0832649599358828
"Solyc10g077090.1.1",0.000266858252131283
"Solyc08g077190.1.1",1
"Solyc04g024420.2.1",1.45419572013079e-08
"Solyc11g069070.1.1",0.00171353431119021
"Solyc05g049970.2.1",0.00154124687914376
"Solyc06g083070.2.1",1
"Solyc05g051280.2.1",1
"Solyc09g065690.2.1",1
"Solyc07g042680.2.1",0.00176303944444909
"Solyc05g012440.2.1",0.0095619373405879
"Solyc03g119180.1.1",1
"Solyc02g091530.2.1",0.0956259950218765
"Solyc01g073700.2.1",0.00984354721488847
"Solyc12g044900.1.1",0.485799905427115
"Solyc09g074350.1.1",0.0380458503599354
"Solyc02g081430.2.1",0.000469139599683728
"Solyc10g052650.1.1",0.0873065548546615
"Solyc05g051020.2.1",1
"Solyc04g077790.2.1",1
"Solyc02g085730.2.1",2.69060997623314e-06
"Solyc10g080290.1.1",1
"Solyc04g081690.1.1",0.336664695376362
"Solyc03g071570.2.1",1
"Solyc10g079500.1.1",0.134850162929082
"Solyc07g017710.1.1",9.64016060714986e-12
"Solyc08g066750.2.1",0.957622002587816
"Solyc04g063280.2.1",1
"Solyc10g081190.1.1",9.22964898790206e-06
"Solyc08g013750.2.1",7.17322326248462e-11
"Solyc02g086820.2.1",0.0083701908885265
"Solyc03g118510.2.1",0.000719173474171473
"Solyc10g018350.1.1",1.30834608735258e-06
"Solyc10g008670.2.1",1.16037398688641e-07
"Solyc09g008830.2.1",0.148777686236004
"Solyc02g086880.2.1",4.854639100539e-05
"Solyc10g078900.1.1",1
"Solyc11g065900.1.1",0.190954718796019
"Solyc04g064510.2.1",1
"Solyc01g010810.2.1",0.00736738231020495
"Solyc10g007490.1.1",0.0793853440746608
"Solyc02g071870.2.1",8.34554110277461e-05
"Solyc12g099940.1.1",1
"Solyc03g122250.2.1",0.00767579167786998
"Solyc07g064420.2.1",0.000171179695918035
"Solyc07g053220.1.1",8.16349274006184e-10
"Solyc06g068540.2.1",2.89336061923722e-11
"Solyc01g100400.2.1",0.000898466898061077
"Solyc11g005870.1.1",0.0180828010481745
"Solyc03g080040.1.1",0.199686115832784
"Solyc02g069080.2.1",5.8667854178747e-05
"Solyc02g069050.1.1",0.157456607621399
"Solyc05g005320.1.1",1
"Solyc03g119320.1.1",0.970663047430316
"Solyc04g007210.2.1",0.259170953452718
"Solyc03g025800.2.1",1
"Solyc12g056220.1.1",1
"Solyc04g010180.2.1",1
"Solyc02g081290.2.1",0.241487061733451
"Solyc08g006060.2.1",1
"Solyc05g018510.2.1",1.82649865440118e-05
"Solyc04g005010.2.1",0.106524718915843
"Solyc03g007050.2.1",2.81943270724151e-07
"Solyc07g016170.2.1",1.58537060935396e-05
"Solyc05g054700.2.1",1
"Solyc10g018540.1.1",1
"Solyc03g045020.2.1",1.90971530272563e-06
"Solyc08g048250.2.1",0.000703249685744375
"Solyc03g098140.2.1",0.000351996634932174
"Solyc10g055720.1.1",2.53867940187366e-10
"Solyc01g104920.2.1",8.8484454809154e-06
"Solyc03g113330.2.1",1
"Solyc07g054400.1.1",1
"Solyc03g115490.1.1",1
"Solyc12g044850.1.1",1
"Solyc05g015470.1.1",1
"Solyc04g076380.2.1",0.0883696437311976
"Solyc03g025270.2.1",1.68789683687928e-06
"Solyc12g096180.1.1",1
"Solyc03g118190.2.1",1
"Solyc10g084230.1.1",1
"Solyc07g049470.2.1",0.00246320440286978
"Solyc07g008940.2.1",1
"Solyc11g072090.1.1",0.0577820137469103
"Solyc04g025540.2.1",1
"Solyc01g090720.2.1",1
"Solyc01g109750.2.1",1
"Solyc10g007770.2.1",0.0116511386416703
"Solyc10g082000.1.1",0.00140346258986816
"Solyc04g071260.2.1",5.53544170520258e-06
"Solyc10g047220.1.1",1
"Solyc03g117750.2.1",0.564626854840224
"Solyc03g119300.2.1",6.53971043404473e-08
"Solyc03g095750.1.1",0.00231847995853222
"Solyc07g051860.1.1",0.664550471433996
"Solyc01g109040.2.1",0.000474903400094017
"Solyc02g064750.2.1",0.161541324151341
"Solyc10g055620.1.1",0.00127633526477388
"Solyc08g066610.2.1",0.00212986514719168
"Solyc03g058880.2.1",0.583102804775452
"Solyc06g051740.1.1",0.0320494829822034
"Solyc02g032650.2.1",1.83590812274137e-08
"Solyc09g089790.2.1",0.000753350893284433
"Solyc02g081170.2.1",0.00312757440420948
"Solyc02g068680.1.1",1
"Solyc01g081050.2.1",2.10671504218673e-05
"Solyc07g045330.2.1",1
"Solyc01g007070.2.1",0.00583003923196248
"Solyc03g119720.2.1",0.300694872115631
"Solyc10g083360.1.1",1.19735865749966e-08
"Solyc06g053530.2.1",0.481198390691438
"Solyc06g083530.2.1",0.000737717773091969
"Solyc10g047540.1.1",1
"Solyc03g119080.2.1",8.20099225812349e-07
"Solyc02g068540.1.1",1
"Solyc11g069800.1.1",0.00348215791469295
"Solyc05g047690.2.1",1
"Solyc09g092050.2.1",0.539995271138859
"Solyc03g082780.1.1",0.000198671692202195
"Solyc05g053730.2.1",0.00235106081612221
"Solyc02g069790.2.1",1
"Solyc01g088640.2.1",8.05897650568225e-08
"Solyc06g071830.2.1",0.000665424315182109
"Solyc04g076460.2.1",0.109039309225532
"Solyc01g056620.2.1",0.131963285285608
"Solyc03g123610.2.1",2.63033129510675e-05
"Solyc02g078660.2.1",0.00135141128814478
"Solyc06g074550.2.1",1
"Solyc10g005690.2.1",0.0882045924105954
"Solyc08g068040.2.1",1
"Solyc06g068080.2.1",0.0929466010914398
"Solyc01g010970.2.1",1
"Solyc06g043060.1.1",0.543707339867408
"Solyc02g085790.2.1",5.02968717408622e-08
